index,sentiment,gpt_Rating,reliability,utility,driving,comfort,interior,fuel_efficiency,technology
17889,positive,4,0,0,1,1,0,1,0
17919,negative,1,1,0,1,0,0,0,0
17977,negative,1,1,0,0,1,1,0,1
17983,negative,1,1,0,0,0,1,0,1
18000,positive,4,0,1,1,1,1,1,1
18025,positive,5,0,1,1,1,1,0,1
18069,positive,4,1,1,1,1,1,1,1
18103,positive,5,0,1,1,1,1,1,1
18160,negative,1,1,0,0,0,0,0,0
18189,negative,1,1,0,0,0,0,0,0
18215,positive,4,0,0,1,1,1,1,1
18256,positive,4,0,0,1,1,1,1,1
18269,positive,5,0,1,1,1,1,1,1
18318,neutral,3,0,0,1,1,1,1,1
18339,positive,4,0,0,1,1,1,1,0
18351,positive,4,0,0,1,1,0,1,0
18398,positive,5,0,1,1,1,1,0,1
18419,positive,5,0,1,0,1,1,0,0
18431,positive,5,1,0,1,0,0,0,0
18451,positive,4,1,0,0,0,0,0,0
18483,positive,5,1,1,1,0,0,0,0
18501,positive,5,1,1,1,1,1,0,1
18502,positive,5,1,1,1,1,1,1,0
18539,positive,5,1,0,1,0,0,0,0
18600,positive,4,1,0,1,1,0,1,1
18698,positive,5,1,1,1,1,1,1,1
18726,positive,5,0,1,1,1,1,1,0
18740,negative,1,0,0,0,0,0,0,0
18746,negative,1,1,0,0,1,0,0,0
18766,negative,1,1,0,1,0,0,0,0
18833,positive,5,1,1,1,1,1,0,0
18862,positive,5,1,0,0,0,0,0,0
19056,neutral,3.5,1,1,1,1,1,1,0
19062,negative,2,1,0,0,0,0,1,0
19076,negative,1,1,0,0,0,0,0,0
19094,positive,4,0,0,0,1,1,0,0
19097,positive,3,1,0,0,0,0,0,0
19198,positive,4,0,0,0,0,0,0,0
19226,positive,5,1,1,1,1,1,1,0
19232,positive,4,0,0,0,1,1,0,0
19255,positive,4,1,1,1,1,1,1,0
19323,neutral,3,0,1,1,1,1,1,1
19352,negative,1,0,0,0,1,1,0,0
19366,negative,0,1,0,0,0,0,0,0
19368,negative,1,1,0,1,0,0,0,0
19407,negative,1,1,0,0,1,1,0,0
19549,negative,1,1,0,0,0,0,0,0
19639,negative,1,1,0,0,0,0,0,0
19686,positive,4,0,1,1,1,1,1,0
19771,positive,5,1,1,1,1,1,1,0
19829,positive,4.5,1,1,1,1,1,0,0
19850,negative,1,1,0,0,0,0,0,0
19891,positive,5,1,0,1,0,0,0,0
19937,negative,1,1,0,0,0,0,0,0
19942,positive,4,0,1,1,1,1,0,0
19986,positive,5,1,0,0,0,1,0,0
20026,positive,4,1,0,1,1,1,0,0
20082,negative,1,1,0,0,0,0,0,0
20092,positive,4,0,1,1,1,1,1,1
20118,positive,5,0,0,0,0,0,1,1
20136,neutral,3,0,0,0,0,0,0,0
20189,negative,1,1,0,0,0,0,0,0
20216,positive,4,0,1,1,1,1,1,1
20256,positive,4,1,0,1,1,1,1,1
20311,positive,4,0,0,0,0,0,0,0
20444,positive,5,1,0,0,0,0,0,0
20451,positive,4,1,0,0,1,1,0,0
20527,positive,4,1,1,1,1,1,1,0
20570,negative,1,1,0,0,0,0,0,0
20574,negative,1,1,0,1,0,0,0,1
20594,positive,5,0,0,0,0,0,0,0
20620,negative,1,1,0,0,0,0,0,0
20641,positive,4,0,0,0,0,0,0,1
20668,positive,5,0,0,0,0,1,0,1
20722,negative,1,1,0,1,1,1,0,0
20813,positive,4,1,1,1,0,0,1,0
20870,positive,5,1,1,1,1,1,1,1
20878,positive,4,0,1,1,0,1,0,1
20885,positive,5,0,0,1,1,0,0,0
20891,positive,5,0,1,1,0,0,0,0
20950,negative,1,1,0,0,0,0,0,0
20976,positive,4,0,0,0,1,1,0,0
20998,positive,4,1,1,1,1,1,0,1
21033,positive,5,1,1,0,1,1,1,0
21047,positive,5,1,1,1,0,0,0,0
21146,negative,1,1,0,1,0,0,0,0
21219,positive,5,0,0,0,0,0,0,0
21238,negative,1,1,0,0,0,0,0,0
21347,positive,5,0,1,1,0,0,0,1
21348,positive,4,0,0,1,0,0,1,0
21389,negative,2,1,1,1,0,1,1,0
21409,positive,4,1,1,0,1,1,0,0
21416,positive,4,1,1,0,1,1,0,0
21450,positive,5,1,1,0,1,1,0,0
21488,positive,5,1,1,1,1,1,1,0
21490,negative,1,1,0,0,0,1,0,1
21582,negative,2,0,0,0,0,0,1,0
21583,positive,4,0,0,1,1,0,1,0
21587,positive,5,1,1,1,1,1,0,0
21620,positive,4,0,1,1,1,0,1,0
21706,negative,1,1,1,1,0,0,1,0
21789,positive,4,0,1,1,1,0,0,0
21790,positive,4,0,1,1,0,0,0,0
21859,positive,5,0,1,1,1,1,0,0
21861,negative,1,1,0,0,0,0,0,0
21906,positive,5,0,0,1,0,0,0,0
21909,negative,2,1,0,0,0,0,0,1
21911,positive,5,1,1,1,1,0,1,0
21974,negative,1,1,0,0,0,0,0,0
21990,negative,1,1,0,0,0,0,0,0
21999,positive,4,1,1,1,1,0,1,0
22009,positive,4,0,0,1,1,1,1,0
22069,positive,5,0,1,0,1,1,0,0
22100,positive,5,0,0,1,1,0,1,0
22112,positive,5,0,0,0,0,0,0,0
22127,positive,5,1,1,1,1,1,1,0
22132,positive,4,1,1,1,1,1,1,1
22172,positive,5,0,1,1,1,0,0,0
22176,positive,5,1,1,1,1,1,0,0
22209,positive,5,0,1,0,1,0,1,0
22235,positive,5,1,1,1,1,0,0,0
22255,positive,4,1,1,1,0,0,1,0
22257,positive,4,1,1,1,1,1,1,0
22287,positive,5,1,1,1,1,0,1,0
22320,positive,5,0,1,0,1,0,1,0
22322,positive,5,0,1,1,1,0,0,0
22323,positive,5,1,0,0,0,0,0,0
22362,positive,5,1,1,1,1,0,0,0
22364,positive,5,1,1,1,1,1,0,0
22374,positive,5,1,1,0,1,1,0,0
22431,positive,5,1,1,0,0,0,1,0
22458,positive,5,1,1,1,1,1,1,0
22555,negative,1,1,0,1,0,0,1,0
22574,positive,4,0,1,0,1,0,0,0
22578,positive,5,1,1,0,1,0,1,0
22588,positive,4,1,0,1,0,0,1,0
22618,positive,4,1,1,1,1,1,1,0
22645,negative,1,1,0,0,0,1,0,0
22651,negative,2,1,0,1,1,1,1,0
22680,positive,5,1,1,1,1,1,1,1
22697,positive,5,1,1,1,1,1,1,1
22753,negative,1,1,0,0,0,0,1,0
22813,positive,5,0,0,0,1,1,0,0
22853,neutral,3,0,0,0,0,0,1,0
22894,positive,5,1,0,0,1,1,0,1
22910,negative,2,1,0,1,0,1,1,1
22962,positive,5,1,0,1,1,1,0,1
22967,positive,4,1,0,1,1,0,0,0
22969,positive,4,1,1,1,1,1,0,0
22994,positive,4,1,0,0,1,1,1,0
22996,positive,4,1,1,1,1,1,1,1
22998,positive,5,1,0,0,1,0,1,0
23009,neutral,3,1,0,0,0,0,0,0
23013,positive,4,1,0,0,0,0,0,0
23029,positive,4,1,0,1,1,1,1,0
23087,neutral,3,1,0,0,1,1,1,0
23110,positive,4,1,0,0,1,0,0,0
23158,positive,4.5,1,1,1,1,1,1,0
23167,negative,2,1,0,0,0,0,0,0
23175,negative,1,1,0,0,1,0,0,0
23193,positive,4,1,0,0,1,1,1,0
23229,negative,1,1,0,0,1,0,0,0
23248,positive,5,1,0,1,1,1,0,0
23253,positive,5,0,0,1,1,1,0,0
23273,positive,5,1,0,0,1,0,1,0
23281,positive,4,1,0,0,0,0,0,0
23318,neutral,3,0,0,1,0,1,1,0
23377,positive,5,0,1,1,1,1,0,1
23397,negative,1,0,1,0,0,1,0,0
23524,positive,4,1,1,1,0,0,0,1
23589,positive,5,1,0,1,0,0,0,0
23594,positive,5,1,0,0,0,0,0,0
23628,positive,4,1,0,0,1,0,0,0
23659,positive,5,0,1,1,1,1,0,1
23714,positive,4,1,1,1,1,1,0,1
23719,positive,5,1,1,1,1,1,0,0
23724,positive,4,1,1,1,1,0,1,0
23737,neutral,3,1,0,1,0,0,1,0
23750,positive,5,1,0,0,1,0,0,0
23792,positive,5,1,1,0,1,0,1,0
23798,positive,4,0,0,1,1,0,1,0
23819,positive,4,0,1,1,1,0,0,0
23863,positive,4,1,1,1,1,1,1,1
23911,positive,5,0,0,0,0,0,0,0
23931,positive,4,1,1,0,1,0,0,0
23957,positive,4,1,1,1,1,1,0,0
23972,positive,5,1,0,0,1,0,0,0
23990,positive,4,1,1,1,1,0,1,0
24003,negative,1,1,0,1,1,0,0,0
24025,negative,1,0,0,1,0,0,0,0
24035,positive,4,1,1,1,1,1,0,0
24082,negative,1,1,1,0,0,0,0,0
24093,positive,5,1,0,0,1,0,1,0
24108,negative,1,1,0,0,0,0,0,0
24123,negative,1,1,0,0,0,0,0,0
24148,positive,4,0,1,1,1,1,1,0
24164,positive,4,0,1,1,1,1,1,1
24192,neutral,3,0,1,1,1,1,1,1
24196,negative,1,1,0,0,0,0,0,0
24223,positive,5,0,1,1,1,0,0,0
24258,positive,5,1,0,0,0,0,0,0
24259,positive,4,1,1,1,0,0,1,0
24262,positive,5,1,1,1,0,0,1,0
24266,positive,5,1,1,0,0,0,0,0
24290,positive,5,1,1,0,0,0,0,0
24308,negative,1,0,0,0,0,0,1,0
24374,positive,4,0,1,0,0,0,0,0
24383,positive,4,0,0,1,0,0,0,0
24384,positive,4,1,1,1,0,0,0,0
24395,positive,4,1,1,1,0,0,0,0
24445,positive,4,1,1,1,1,0,0,0
24466,positive,4,1,1,1,0,1,1,0
24467,positive,4,1,1,1,1,0,1,0
24469,negative,2,0,0,1,0,1,0,0
24539,positive,4,1,1,1,0,0,1,0
24554,positive,5,1,0,1,0,0,0,0
24581,negative,2,0,0,1,0,0,1,0
24609,positive,5,0,0,0,0,0,1,0
24648,positive,5,1,0,0,0,0,0,0
24678,positive,4,1,0,1,0,0,1,0
24692,negative,1,0,0,0,0,0,0,0
24741,neutral,3,1,0,1,0,0,1,0
24764,negative,1,0,0,0,0,0,0,0
24765,neutral,0,0,0,0,0,0,0,0
24805,positive,3.5,0,1,1,0,0,0,0
24819,positive,4,1,0,0,0,0,0,0
24847,neutral,3,0,0,0,0,0,0,0
24890,positive,5,1,0,0,0,0,0,0
24915,positive,4,1,0,1,1,0,1,0
24940,positive,4,1,0,0,0,0,0,0
25002,neutral,3,1,1,1,1,1,1,1
25016,positive,5,1,1,1,0,0,1,0
25071,negative,2,0,0,1,1,0,1,0
25114,positive,4,1,1,1,1,1,1,0
25128,positive,5,1,1,1,1,0,1,0
25155,negative,1,1,0,0,0,0,0,0
25211,positive,5,1,0,0,0,0,0,0
25212,positive,4,1,1,1,1,0,1,0
25238,positive,4,1,1,1,1,1,1,0
25273,negative,1,0,0,0,0,1,1,0
25285,positive,4,0,1,1,1,1,1,1
25320,positive,5,1,0,1,0,0,0,0
25359,positive,5,1,0,1,1,0,1,0
25378,negative,1,0,0,1,1,1,1,1
25386,positive,4,1,0,1,0,0,0,0
25418,neutral,3,0,0,0,1,1,0,0
25472,positive,5,1,0,1,0,0,0,0
25587,positive,5,1,0,1,0,0,0,0
25602,negative,1,1,0,0,1,0,0,0
25645,positive,5,0,0,0,0,0,0,0
25649,positive,5,0,0,1,0,1,0,1
25682,positive,5,1,0,1,0,0,0,0
25772,positive,4,0,0,1,1,1,0,0
25823,positive,4,0,0,1,0,0,0,0
25892,positive,4,1,0,1,1,1,1,1
25895,positive,4,1,1,1,1,1,1,0
25900,positive,5,1,0,1,1,0,1,0
25901,positive,4,1,1,1,1,0,1,0
25910,positive,5,1,0,1,1,0,0,0
25938,positive,4,0,1,1,1,1,0,0
25953,positive,5,1,1,1,1,1,1,0
25964,neutral,3,1,0,0,1,0,1,0
25980,positive,4.5,1,0,1,0,0,1,0
25982,positive,4,1,0,1,0,0,1,0
26005,positive,5,1,0,1,1,0,1,0
26136,negative,1,0,0,0,0,0,0,0
26144,positive,5,1,0,0,0,0,0,0
26180,positive,5,1,0,1,1,0,0,0
26277,negative,1,0,0,0,1,0,0,0
26309,positive,5,1,0,0,0,0,0,0
26320,negative,1,1,0,0,0,0,0,0
26407,negative,1,1,0,0,0,0,0,0
26409,negative,1,1,0,0,0,0,0,0
26424,positive,5,0,0,1,1,1,0,0
26436,negative,1,1,0,0,0,0,0,0
26438,negative,1,0,0,0,0,1,0,0
26455,positive,5,1,1,0,1,0,1,0
26500,neutral,3,0,0,0,0,0,0,0
26519,negative,1,1,1,0,1,1,0,0
26540,negative,1,1,0,1,0,1,1,1
26667,positive,4,1,1,1,1,0,0,0
26678,positive,4,1,0,0,0,0,0,0
26709,positive,5,1,0,0,0,0,0,0
26721,negative,1,1,0,1,0,0,0,0
26739,positive,5,0,1,0,0,0,0,0
26743,positive,5,1,1,0,0,0,0,0
26753,positive,3,1,0,1,0,1,0,0
26793,neutral,3,1,0,1,1,0,1,0
26816,negative,2,0,0,0,0,0,0,0
26820,positive,4,1,0,0,1,1,0,0
26873,positive,4,1,1,0,1,0,1,0
26901,positive,4,0,1,1,1,1,1,0
26916,positive,4,0,1,1,1,1,1,0
26928,positive,4,1,1,1,1,1,0,0
26951,positive,5,1,0,0,0,0,0,0
27025,negative,1,1,0,0,0,1,1,1
27068,negative,1,0,0,0,0,1,0,1
27152,negative,1,0,0,1,0,1,0,1
27169,negative,1,1,0,0,0,1,0,1
27185,negative,2,1,0,1,1,1,0,1
27186,negative,1,1,0,0,0,1,0,1
27333,negative,1,1,0,0,0,0,0,1
27381,negative,1,0,0,1,0,1,0,0
27395,positive,4,1,0,0,0,0,0,0
27449,positive,4,1,0,1,0,0,0,0
27526,positive,5,0,0,1,0,0,1,0
27645,positive,4,0,0,1,0,0,1,0
27647,positive,5,1,0,0,0,0,0,0
27659,positive,5,1,0,0,0,0,0,0
27712,positive,5,1,1,1,0,0,0,0
27728,positive,5,1,0,1,1,0,1,0
27748,positive,4,1,0,0,0,0,0,0
27805,positive,5,1,0,0,0,0,1,0
27819,positive,5,1,0,0,0,0,0,0
27871,positive,5,1,0,1,0,0,1,0
27892,positive,5,1,0,1,0,0,1,0
27926,negative,1,1,0,0,1,0,0,1
27954,positive,5,1,1,1,1,1,1,1
27972,positive,4,0,1,0,1,1,1,1
27973,positive,5,1,0,0,1,0,1,0
27996,negative,1,0,0,0,0,0,0,1
28046,negative,1,1,0,1,0,1,0,1
28047,positive,5,1,1,0,1,1,1,0
28085,negative,2,0,1,0,1,0,1,0
28105,positive,4.5,0,0,1,1,0,1,0
28127,positive,4,0,0,1,1,0,1,0
28142,positive,5,0,0,1,1,0,1,0
28288,negative,1,1,0,0,0,0,0,0
28312,positive,4,1,1,1,1,1,1,0
28334,negative,1,1,1,0,0,0,0,0
28388,negative,1,1,1,0,0,0,0,0
28389,negative,1,1,0,0,0,0,0,1
28418,positive,4,0,0,1,0,0,1,0
28436,negative,1,0,1,1,1,0,1,0
28453,positive,4,1,1,1,1,0,0,0
28480,positive,4,1,1,1,1,0,0,0
28481,negative,1,1,0,0,0,0,0,0
28488,positive,3,1,0,0,1,1,0,0
28519,positive,4,1,1,1,0,0,0,0
28538,negative,0,1,0,0,0,0,0,0
28609,positive,4,1,1,1,1,0,1,0
28676,positive,4,0,1,1,1,0,0,0
28694,positive,4,1,1,1,1,0,1,0
28695,positive,5,0,1,1,1,0,1,0
28713,neutral,3,0,0,0,1,1,1,0
28745,positive,5,0,1,1,1,0,0,0
28896,positive,5,1,1,1,1,0,0,0
28900,positive,4,1,1,1,1,1,0,0
28920,positive,4,1,1,1,1,1,0,0
28991,positive,4,1,1,1,1,1,0,0
28999,negative,1,1,0,0,0,0,0,0
29002,negative,1,1,0,0,0,1,0,1
29066,positive,4,1,1,1,1,1,1,0
29086,positive,4,1,1,1,1,1,1,0
29157,positive,5,1,1,1,1,1,0,0
29197,positive,4,0,1,0,0,0,0,0
29331,positive,4,0,0,0,1,0,0,0
29335,positive,4,1,1,0,1,1,0,0
29350,positive,4,1,0,1,1,1,0,1
29355,negative,2,0,0,1,1,0,0,0
29371,neutral,3.5,1,0,0,1,0,1,0
29378,positive,4,1,0,0,1,0,1,0
29405,negative,2,1,0,1,0,0,1,0
29443,negative,2,0,0,1,0,1,1,1
29470,neutral,3,1,0,1,1,0,1,0
29491,positive,5,1,0,1,1,1,1,0
29507,positive,4,1,1,1,1,1,1,1
29531,positive,4,1,1,1,1,0,1,0
29557,negative,1,1,0,0,0,1,1,0
29582,negative,1,1,0,1,0,0,0,0
29606,positive,4,0,1,1,1,1,0,0
29623,negative,1,1,0,0,0,1,0,0
29624,positive,5,1,1,1,0,0,0,0
29636,positive,4,1,0,0,1,1,0,0
29657,positive,4,1,0,0,0,0,0,0
29680,negative,1,0,0,0,0,0,0,0
29690,negative,1,1,0,0,0,0,0,0
29691,positive,4,1,0,0,0,0,0,0
29702,negative,1,1,0,0,0,0,0,0
29706,negative,1,1,0,0,0,0,0,0
29787,positive,5,0,0,0,0,0,0,0
29838,positive,5,0,0,1,1,0,0,0
29857,positive,5,0,0,1,0,0,0,0
29899,neutral,4,0,0,1,0,0,0,0
29907,positive,5,1,1,1,1,1,1,0
29930,positive,4,0,0,0,1,1,0,0
29962,negative,1,1,0,0,0,0,0,0
29975,negative,2,0,0,0,0,0,0,1
29984,positive,5,0,0,0,0,0,0,0
29993,positive,5,1,0,1,0,0,1,0
30053,positive,5,1,1,1,1,1,1,1
30068,positive,5,1,0,1,1,1,1,0
30102,positive,5,1,0,1,1,1,1,1
30104,negative,1,1,0,1,0,1,0,1
30106,positive,4,1,1,1,1,1,1,1
30145,positive,5,1,0,1,1,1,0,0
30177,positive,5,1,1,1,1,1,0,0
30182,negative,1,1,0,0,1,0,0,0
30233,positive,5,1,0,0,0,0,0,0
30249,positive,5,1,0,0,0,0,0,0
30280,positive,5,1,0,0,1,1,0,0
30315,positive,5,1,0,1,1,0,1,0
30360,positive,5,1,0,1,0,0,1,0
30406,negative,2,1,1,1,1,1,1,1
30442,positive,5,1,0,1,1,0,1,0
30461,negative,1,0,0,0,0,0,1,0
30549,positive,5,1,0,1,0,0,0,0
30558,neutral,4,0,0,0,1,0,0,0
30561,positive,5,1,0,1,1,0,1,1
30589,positive,4,1,0,1,1,0,1,1
30608,positive,5,1,0,1,1,0,1,0
30610,positive,5,1,0,0,0,0,0,0
30643,positive,4,1,0,1,1,1,0,0
30646,positive,4,1,0,1,1,1,0,0
30781,positive,5,1,0,1,1,1,0,1
30801,positive,5,1,0,1,1,1,1,0
30802,negative,1,1,0,0,0,0,0,0
30944,positive,4,0,0,0,0,0,0,0
30966,positive,4,1,1,1,1,1,1,1
30978,positive,4,0,0,0,0,0,0,0
31003,positive,5,0,0,1,0,0,1,0
31068,positive,4,1,0,1,1,0,1,0
31080,positive,5,0,0,1,1,0,1,0
31109,positive,5,1,0,1,1,0,1,1
31116,positive,5,1,0,0,1,0,1,0
31119,negative,1,1,0,1,0,0,1,0
31133,positive,4,1,0,1,0,0,1,0
31140,negative,1,1,0,0,0,0,1,0
31169,negative,2,0,0,0,0,0,1,0
31206,neutral,3,0,0,1,0,0,0,0
31211,positive,4,1,1,1,0,0,0,0
31221,positive,5,0,0,0,0,0,0,0
31238,negative,1,0,0,0,0,1,0,0
31249,positive,5,1,0,0,0,0,1,0
31255,neutral,3,1,0,0,0,0,0,0
31285,positive,4,1,0,0,1,1,0,0
31287,positive,5,1,1,1,1,1,1,1
31292,positive,5,1,0,1,1,1,1,1
31386,positive,4,1,1,1,0,1,1,1
31507,positive,4,0,1,1,1,1,0,1
31537,positive,4,1,0,1,1,0,0,0
31550,positive,5,1,0,1,0,0,1,0
31582,positive,4,0,1,1,1,0,1,0
31597,negative,1,1,0,0,0,0,1,0
31609,positive,4,1,0,1,0,0,1,1
31631,negative,1,0,0,0,0,0,0,0
31637,negative,1,0,0,0,0,0,0,0
31665,positive,4,1,0,1,1,0,0,0
31669,positive,4,1,0,1,1,0,1,0
31712,positive,4,1,0,0,0,0,1,0
31718,positive,5,1,0,1,0,0,1,0
31736,positive,4,1,0,0,0,1,1,0
31759,negative,1,0,0,0,0,0,1,0
31765,positive,5,1,1,1,1,1,1,0
31847,positive,5,1,0,1,1,0,1,0
31859,positive,4,0,0,1,0,0,0,0
31860,positive,4,1,0,1,1,1,1,0
31865,positive,5,1,0,1,1,0,0,0
31931,negative,2,1,0,0,0,0,0,0
31933,positive,5,1,0,1,1,0,0,0
31941,positive,5,1,0,1,1,0,0,0
31989,positive,5,1,0,1,1,1,0,0
31991,positive,5,1,0,0,1,0,0,0
32071,positive,5,1,0,0,0,0,0,0
32074,positive,5,0,0,1,1,1,0,0
32158,negative,1,0,0,1,1,1,1,0
32163,positive,5,1,0,1,1,1,1,0
32178,positive,4,0,0,0,0,0,0,0
32211,positive,5,0,0,0,0,0,0,0
32225,positive,4,0,1,1,1,1,0,1
32247,negative,0,1,0,0,0,0,0,0
32352,positive,3.5,1,0,1,1,1,1,0
32356,positive,4,1,0,0,1,1,0,0
32357,positive,4,1,0,1,0,1,0,1
32370,positive,5,1,0,1,1,1,1,0
32445,negative,1,0,0,1,0,0,1,0
32448,positive,5,1,0,1,0,1,1,0
32455,positive,4,0,0,0,0,0,0,0
32523,positive,5,0,0,0,0,0,0,0
32527,negative,1,1,0,0,0,0,0,0
32593,negative,2,1,0,0,0,1,0,1
32600,positive,4.5,0,0,0,0,1,0,0
32638,positive,5,1,0,0,0,0,0,0
32657,positive,5,1,0,0,0,0,1,0
32728,positive,5,1,0,1,1,1,0,0
32738,positive,4,1,0,1,1,0,1,0
32770,negative,1,1,0,0,0,0,0,0
32787,negative,1,0,0,0,0,0,0,0
32835,positive,4,0,0,1,1,1,0,0
32851,neutral,3,0,1,1,0,1,1,1
32862,positive,5,1,0,1,1,0,0,0
32877,positive,5,1,1,1,1,1,1,1
32904,positive,5,1,1,0,0,1,1,0
32912,positive,5,0,0,0,0,0,0,0
32919,positive,5,1,0,1,1,1,0,0
32929,positive,5,1,1,1,1,1,0,1
32950,positive,5,0,0,0,0,0,0,0
33005,neutral,3,1,0,1,0,0,0,0
33018,negative,2,0,0,0,0,0,0,0
33061,positive,4,1,0,1,0,0,0,0
33063,negative,1,0,0,0,0,0,0,0
33075,negative,1,1,0,0,0,0,0,0
33082,positive,4,1,0,0,0,0,0,0
33096,positive,4,1,0,0,0,0,0,0
33135,positive,5,1,1,1,1,1,1,0
33209,positive,5,1,1,1,1,1,1,0
33226,negative,1,0,0,0,0,0,0,0
33251,positive,5,1,0,1,0,1,1,0
33272,positive,4,1,1,1,1,0,0,1
33287,positive,5,1,1,1,1,1,1,1
33362,positive,4,1,0,0,0,0,1,0
33412,positive,5,1,0,0,0,1,0,0
33453,positive,5,1,0,1,1,1,0,0
33537,positive,5,1,1,1,1,1,1,1
33565,positive,5,1,0,1,0,0,1,0
33622,positive,4.5,1,0,0,0,0,1,0
33654,positive,5,1,0,0,1,0,1,0
33665,neutral,3,0,0,1,0,1,0,1
33679,positive,5,1,0,1,1,0,1,0
33725,positive,5,1,0,1,0,1,1,0
33803,positive,5,1,0,1,1,1,0,0
33811,neutral,3,0,0,0,0,1,1,1
33819,positive,4,1,0,1,1,1,1,0
33837,positive,4,1,0,1,0,0,1,0
33847,negative,2,1,0,1,1,0,1,0
33870,positive,5,1,0,1,1,1,1,0
33929,positive,5,1,0,1,1,1,1,0
33933,positive,4,1,1,1,0,1,1,1
33979,positive,5,1,1,1,1,1,1,0
33990,neutral,3,0,0,1,0,0,1,0
34021,positive,5,1,1,1,1,1,1,0
34105,positive,5,1,0,1,1,1,0,0
34130,negative,1,0,0,0,0,0,0,0
34158,positive,5,1,0,0,0,0,0,0
34159,positive,5,1,0,1,0,0,1,0
34169,positive,5,1,0,1,1,1,1,0
34195,positive,5,1,0,0,0,1,0,0
34215,positive,5,1,0,1,1,1,0,0
34230,neutral,3,0,0,0,0,0,0,0
34235,positive,5,0,0,0,0,0,0,0
34250,positive,5,1,0,1,1,0,0,0
34275,positive,5,1,0,1,1,0,1,0
34300,positive,5,1,0,1,1,0,1,0
34307,negative,2,0,0,0,0,0,0,0
34319,positive,5,1,0,1,1,1,0,1
34347,negative,2,0,0,0,0,0,0,1
34409,positive,5,1,0,1,1,1,0,1
34437,positive,5,1,0,1,1,1,0,0
34477,positive,5,0,0,1,1,1,0,0
34503,negative,1,1,1,1,1,1,0,1
34525,negative,1,0,1,1,0,1,0,1
34559,positive,5,1,1,1,1,0,1,0
34598,positive,5,1,0,1,1,1,1,0
34630,positive,5,1,1,0,1,1,0,1
34648,positive,5,1,1,0,0,1,0,1
34745,positive,5,1,0,1,1,0,0,0
34760,positive,4,1,0,1,0,1,0,0
34761,positive,5,1,0,0,0,0,0,0
34775,positive,5,0,0,1,0,1,0,1
34789,positive,5,1,0,1,0,1,0,0
34849,positive,4,1,0,1,0,0,0,0
34869,positive,4,1,0,1,0,0,0,0
34930,neutral,3,1,0,1,1,0,0,0
34953,negative,1,0,0,0,0,0,0,0
34957,positive,4.5,1,0,1,0,0,0,0
34963,positive,5,1,0,1,0,1,0,0
34980,positive,5,0,0,0,0,0,0,0
35058,positive,5,1,0,1,1,1,0,0
35084,positive,5,1,0,1,1,0,1,0
35090,negative,2,1,1,0,0,1,0,1
35104,positive,5,1,0,1,0,0,0,0
35113,positive,5,1,0,1,0,0,0,0
35179,positive,4.5,0,0,0,0,0,0,0
35229,positive,4,0,0,1,0,0,0,0
35241,positive,4,0,0,1,1,0,1,0
35269,negative,1,1,0,0,0,0,0,0
35280,negative,1,1,0,1,0,1,1,1
35292,negative,1,0,0,0,1,0,1,1
35305,positive,5,0,0,1,1,1,1,0
35409,negative,1,1,0,1,0,0,1,0
35415,negative,1,1,0,0,0,0,1,0
35440,negative,1,1,0,0,0,0,0,0
35471,positive,4,0,0,1,0,0,0,0
35478,positive,5,1,0,1,1,0,0,0
35549,positive,4.5,1,1,1,1,1,0,1
35572,neutral,3,0,0,1,1,1,0,1
35620,negative,1,1,0,0,0,0,0,0
35647,negative,1,0,0,0,0,0,1,0
35690,positive,5,0,0,0,0,0,0,0
35738,negative,2,0,1,1,0,1,1,1
35772,positive,4,0,0,1,1,1,1,1
35803,positive,4,1,0,1,1,1,1,0
35819,positive,4.5,1,1,1,0,0,1,0
35881,negative,1,1,0,1,0,0,0,0
35953,negative,1,1,0,0,0,0,0,0
36004,negative,1,1,0,0,0,0,0,0
36075,negative,1,0,0,1,0,1,0,0
36090,positive,4,0,0,1,1,0,1,0
36092,positive,4,0,0,0,0,1,0,1
36146,positive,4,0,1,1,1,1,1,0
36170,positive,4,1,1,1,1,0,1,1
36197,positive,5,0,0,0,0,0,0,0
36221,positive,5,1,0,0,1,0,0,0
36244,positive,5,1,0,1,1,1,0,0
36249,positive,5,1,1,1,1,1,0,1
36328,positive,4,1,1,1,1,1,1,1
36357,positive,4.5,0,1,1,1,1,1,1
36381,positive,5,1,1,1,0,0,1,0
36382,positive,4.5,1,1,1,1,1,1,0
36416,negative,1,0,0,0,0,1,0,1
36432,positive,4,1,1,1,1,1,1,1
36472,negative,1,1,0,0,0,0,0,0
36475,positive,4,1,1,0,1,1,0,0
36492,positive,5,1,0,0,0,0,0,0
36506,positive,5,1,0,1,0,0,0,0
36588,positive,5,1,0,1,0,0,1,0
36676,negative,1,1,0,0,0,0,0,0
36708,positive,5,1,0,0,0,0,0,0
36721,positive,5,1,0,0,0,0,0,0
36735,negative,1,1,0,0,0,0,0,0
36806,positive,4.5,1,0,1,0,1,0,0
36861,positive,5,1,1,1,1,1,1,1
36868,positive,4,1,0,0,1,1,1,0
36941,positive,4,1,1,1,1,1,1,0
36988,positive,5,0,0,1,1,1,1,1
37032,positive,5,1,0,0,0,0,0,0
37035,positive,4,1,0,1,0,1,0,0
37042,negative,1,1,0,0,0,0,1,0
37049,neutral,3,0,1,1,1,0,0,0
37054,neutral,3,0,0,1,1,0,1,0
37057,negative,1,1,0,0,0,1,1,0
